usdot_num,user_created,date_created,user_updated,date_updated,company_name,company_url,city,state,total_complaints_2021,total_complaints_2022,total_complaints_2023,location,company_type
2213182,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.022Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.302Z,GRAEBEL MOVING SERVICES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31415627&id2=33463112&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2213722,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.055Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.195Z,"GATEWAYS INTERNATIONAL, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31415685&id2=33462572&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",0
2214019,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.903Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.177Z,"CENTRAL CONSULTANT GROUP, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31227757&id2=33462005&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2216871,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.839Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.113Z,AXIS TRANSPORTATION SERVICES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31136455&id2=33459665&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2217084,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.595Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.687Z,"SIXTO MOVING, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31145448&id2=33458698&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2217193,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.916Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.192Z,"CONTINENTAL BUS SYSTEM, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31420695&id2=33458847&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2221423,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.145Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.282Z,SERVICE 1ST,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31241057&id2=33471257&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",0
2224146,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.340Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.664Z,"UNIVERSAL RELOCATION, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31092392&id2=33468004&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2225361,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.853Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.125Z,BERRY LOGISTICS AND TRANSPORTATION,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31116323&id2=33467047&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2228529,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.555Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.651Z,"PARTNER U.S.A., CO.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31013180&id2=33382215&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2229299,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.058Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.199Z,"GATEWAYS INTERNATIONAL, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31048935&id2=33380933&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",0
2233800,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.167Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.455Z,MOBILE ON DEMAND STORAGE & TRANSP.,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30966128&id2=33377214&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2234106,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.179Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.264Z,AMERICAS FAVORITE MOVERS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30977322&id2=33376396&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2234891,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.649Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.936Z,U.S. MOVERS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30898005&id2=33375357&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2236826,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.336Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.427Z,EXCELL MOVING AND STORAGE CO,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30930137&id2=33390572&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2238356,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.944Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.219Z,"DELIVERY LIMITED RELOCATION SERVICES, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30824598&id2=33389026&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2238398,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.233Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.315Z,"CARO-LINE EXPRESS, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30824249&id2=33389000&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2239112,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.529Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.623Z,MOVING OUT INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30830107&id2=33387774&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2239995,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.542Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.637Z,NEW WAY MOVING SERVICES INC.,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30818094&id2=33387405&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,4,8,4,"MIAMI, FL",0
2240657,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.337Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.661Z,"UNISHIPPERS GLOBAL LOGISTICS, LLC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30858164&id2=33386215&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,1,"DALLAS, TX",0
2243577,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.484Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.573Z,LZ FREIGHT BROKERS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30766966&id2=33383823&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2244129,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.310Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.629Z,"TL UNIVERSAL GROUP, CORP.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30742403&id2=33382487&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2244168,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.173Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.463Z,MOVERS OF AMERICA LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30741913&id2=33382462&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2247863,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.523Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.616Z,MOVING APT INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30701988&id2=33362625&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,30,12,4,"MIAMI, FL",0
2249592,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.607Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.846Z,SOUTH BEACH TRANSPORT LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30723337&id2=33361166&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,1,0,0,"MIAMI, FL",3
2258113,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.805Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.060Z,ALL OVER THE STATE MOVING & STORAGE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30710857&id2=33368759&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,2,4,0,"DALLAS, TX",3
2265822,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.614Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.855Z,STATE TO STATE MOVE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30708509&id2=33410216&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,1,0,0,"MIAMI, FL",1
2272415,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.255Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.567Z,RIGHTEOUS VAN LINES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30706149&id2=33420009&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2280172,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.770Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.021Z,A & J ENTERPRISE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30719152&id2=33395866&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2298043,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.886Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.158Z,BRIGGS FREEMAN SOTHEBY'S INTERNATIONAL REALTY,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30736077&id2=33312461&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2300654,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.175Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.261Z,AMERICARGO EXPRESS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31422260&id2=33309848&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
2306258,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.433Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.520Z,HYPER MOVERS MAX LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30444932&id2=33320612&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
2312550,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.350Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.677Z,VESTA HOME DELIVERY LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30627244&id2=33298192&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2331563,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.346Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.437Z,EXPEDIA TRANSPORTS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30622126&id2=33344989&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2336118,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.316Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.403Z,EAZY MOVING CORP,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30635448&id2=33356544&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
2338632,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.207Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.503Z,PANDA VAN LINES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30634319&id2=33354046&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2372043,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.270Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.348Z,COACH USA MOVING AND STORAGE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30618919&id2=33255357&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,8,6,0,"MIAMI, FL",7
2397038,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.116Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.255Z,QUEEN CITY MOVERS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30320078&id2=33279256&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",1
2399608,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.480Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.570Z,LUX MOVING SERVICE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30208358&id2=33276686&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
2401554,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.041Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.323Z,HEALY GLOBAL RELOCATION,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30619007&id2=33291108&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2438489,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.679Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.968Z,XPRESS RELOCATIONS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30444303&id2=33188655&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",3
2441690,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.526Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.620Z,MOVING AROUND THE CLOCK,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30380857&id2=33169324&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
2453148,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.351Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.442Z,"EXPEDITED WORLD CARGO, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30641603&id2=33173738&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2478256,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.123Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.395Z,"LAUNCH LOGISTICS, LLC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30651186&id2=33197766&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
2493617,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.130Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.269Z,RS FREIGHT SERVICE LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30568519&id2=33116871&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",4
2501363,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.784Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.034Z,ABC MOVERS DALLAS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30565600&id2=33125509&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2511979,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.164Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.450Z,MIRACLE WORK MOVING COMPANY LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30545171&id2=33098269&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2533168,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.163Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.297Z,TRUE NORTH RELOCATION LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30546741&id2=33159494&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",0
2543958,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.451Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.537Z,JACOB AND SONS MOVING & STORAGE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30596294&id2=33132320&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,9,10,0,"MIAMI, FL",1
2547785,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.910Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.184Z,COLLEGE HUNKS HAULING JUNK,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30512130&id2=33144383&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
2549101,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.206Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.290Z,BIG BROTHER EXPRESS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30603724&id2=33143579&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
2552100,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.673Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.961Z,WORLD WIDE MOVING SERVICES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30549064&id2=33140562&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2564806,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.203Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.287Z,BEST MOVERS VAN LINES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30592991&id2=33062064&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2568688,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.239Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.544Z,RED CARPET MOVERS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30601002&id2=33058694&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2578873,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.920Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.195Z,CRUZ LOGISTICS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30579670&id2=33032143&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2579788,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.230Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.312Z,"CAREFUL TRANSPORT SERVICES, INC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30598397&id2=33030970&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2587278,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.141Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.415Z,LS ELITE LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30574793&id2=33039608&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",15
2591206,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.458Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.544Z,JEH TRANSPO LOGISTICS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30576139&id2=33085328&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2594746,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.354Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.446Z,FEDERAL RELOCATION SERVICES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30600000&id2=33081804&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2627005,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.144Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.232Z,ALEX'S BROKER FIRM,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30587130&id2=32984011&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2629910,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.793Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.046Z,ADVENTURE TRANS GROUP LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30587584&id2=32997216&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
